film_vote_count,film_popularity,film_budget,film_revenue,film_rating,days_since_film_release,film_runtime_min,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,days_since_album_release,n_tracks,composer_album_count,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,us_score_nominee_count,us_song_nominee_count,bafta_nominee,log_lfm_album_listeners
4060,5.9427,200000000,454023,6.912,1298,129,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,27.0,16,0,0,0,0,0,0,0,0,0,0,7.433666540166168
1714,5.7442,0,7834405,7.665,1198,101,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,14.0,1,1,1,0,0,0,0,0,0,0,0,10.50567009772198
2170,5.5776,24000000,144353965,7.531,1297,126,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,1491.0,22.0,8,0,0,0,0,0,0,1,0,2,0,2.772588722239781
1474,5.09,22000000,0,5.924,1233,167,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,15.0,1,0,1,0,0,0,0,0,0,0,0,2.302585092994046
4660,4.9619,68000000,171932082,6.828,1291,130,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1289.0,34.0,5,0,0,0,0,0,0,0,0,0,0,3.970291913552122
4684,4.9478,75000000,167635712,5.931,1403,105,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,,23.0,3,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
912,4.3713,0,0,6.396,1221,105,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1198.0,28.0,4,0,0,0,0,0,0,0,0,0,0,0.0
2272,4.2464,0,0,7.097,1164,45,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,12.0,4,0,0,0,0,0,0,0,0,0,0,3.49650756146648
3194,4.2447,20000000,49300000,7.456,1199,114,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,21.0,16,0,0,0,0,0,0,0,2,0,0,9.55810574328497
3700,4.1827,200000000,226425420,6.886,1326,105,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,31.0,25,0,0,0,0,0,0,0,0,0,0,3.4011973816621555
2453,4.0643,20000000,75734910,7.236,1158,111,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,27.0,12,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
2352,3.8503,40000000,52303589,6.629,1417,136,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1394.0,15.0,30,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
1344,3.6239,0,0,7.031,1200,149,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1205.0,23.0,18,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
1787,3.58,30000000,0,7.169,1222,104,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1219.0,25.0,15,0,0,0,0,0,0,0,0,0,0,10.88504154286231
1752,3.3872,80000000,31245810,6.06,1222,134,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1212.0,47.0,25,0,0,0,0,0,0,0,0,0,0,2.6390573296152584
1685,3.3086,0,56000000,6.544,1269,92,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1268.0,26.0,16,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
790,3.4937,25000000,37289659,6.793,1163,117,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1491.0,22.0,1,0,0,0,0,0,0,0,0,0,0,2.772588722239781
1151,3.3105,0,0,6.699,1170,118,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,14.0,3,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
2136,3.2116,100000000,75000000,6.674,1255,102,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1254.0,21.0,9,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
2827,3.2068,35000000,86700000,6.77,1228,123,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1233.0,24.0,10,0,0,0,0,0,0,0,0,0,0,2.5649493574615367
2124,2.9479,100000000,0,6.751,1268,113,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1268.0,16.0,10,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
1460,3.1668,0,0,6.975,1224,55,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1212.0,16.0,25,0,0,0,0,0,0,0,0,0,0,2.5649493574615367
1453,3.1606,35000000,29048571,7.088,1226,158,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1198.0,20.0,7,0,1,0,0,0,0,0,1,0,1,1.791759469228055
1424,2.666,55000000,0,7.856,1293,147,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1275.0,15.0,20,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
1105,2.6088,0,0,7.021,1478,97,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,,37.0,2,0,0,0,0,0,0,0,0,0,0,2.079441541679836
665,2.5365,0,889529,6.311,1263,112,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1263.0,22.0,2,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
583,2.5276,40000000,92651384,7.2,1375,124,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,19.0,2,0,0,0,0,0,0,0,0,0,0,8.019612794400267
685,2.4305,0,0,8.212,1133,35,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,17.0,2,0,0,0,0,0,0,0,0,0,0,0.0
1283,2.3887,5000000,4000000,7.087,1436,105,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1394.0,17.0,20,0,0,0,0,0,0,0,0,0,0,2.6390573296152584
698,2.364,4000000,21591034,7.148,1389,124,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,21.0,4,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1270,2.3462,0,4495365,6.254,1130,101,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1100.0,23.0,5,0,0,0,0,0,0,0,0,0,0,0.0
787,2.2804,12000000,15000000,5.481,1360,94,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1359.0,17.0,1,0,0,1,0,0,0,0,0,0,0,3.1354942159291497
906,2.1624,35000000,0,7.285,1170,117,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1170.0,26.0,5,0,0,0,0,0,0,0,0,0,0,1.791759469228055
593,2.0923,0,0,6.783,1451,101,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,28.0,11,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1243,1.4765,40000000,21921551,6.351,1240,99,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,35.0,25,0,0,0,0,0,0,0,0,0,0,1.791759469228055
893,1.7598,0,0,6.226,1415,109,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,15.0,1,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
1077,1.7029,23000000,44000000,6.624,1452,112,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,25.0,15,0,0,0,0,0,0,0,0,0,0,1.791759469228055
773,1.378,100000000,71476,5.569,1163,136,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1170.0,21.0,19,0,0,0,0,0,0,0,0,1,0,2.079441541679836
500,1.0042,0,0,6.535,1205,89,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1205.0,29.0,13,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
11216,21.2831,100000000,952000000,8.037,927,181,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,883.0,24.0,13,0,1,0,0,0,0,0,3,0,1,6.037870919922137
7916,13.7389,250000000,845550000,7.929,1004,150,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,26.0,4,0,0,0,0,0,0,0,0,0,0,4.04305126783455
1231,10.2548,0,3138750,6.869,1031,119,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,22.0,16,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
4335,8.423,151000000,208200000,7.331,1045,134,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1.0,30,0,0,0,0,0,0,0,0,0,0,3.5263605246161616
3642,8.4012,45000000,83000000,6.688,961,104,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,20.0,1,0,0,0,0,0,0,0,0,0,0,2.19722457733622
2767,7.3658,65000000,0,7.398,967,122,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,29.0,4,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
3923,6.7643,200000000,158722599,7.404,836,206,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1126.0,20.0,2,0,0,0,0,0,0,1,3,1,0,3.332204510175204
2780,5.2005,75000000,275300000,7.085,1067,116,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,19.0,1,0,0,0,0,0,0,0,0,0,0,1.791759469228055
2354,4.6306,25000000,53857743,6.448,968,105,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,6.0,20,0,0,0,0,0,0,0,0,0,0,2.8903717578961645
1901,4.4548,16000000,189086877,6.522,941,107,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,1.0,13,0,0,0,0,0,1,0,0,0,0,7.860185057472165
2334,4.0548,32500000,88314672,6.01,1074,95,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,18.0,13,0,1,1,0,0,0,0,0,0,0,2.302585092994046
2230,3.5282,80000000,90100000,7.3,1032,111,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,13.0,25,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
2556,3.9163,25000000,74515586,6.908,1116,107,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,17.0,24,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1348,3.558,27500000,31843086,6.925,1032,121,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,18.0,2,0,0,0,0,0,0,0,0,0,0,2.079441541679836
1307,3.7393,0,0,7.862,953,99,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,20.0,17,0,0,0,0,0,0,0,0,0,0,3.784189633918261
1374,3.2166,0,0,6.62,1003,115,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,28.0,4,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
1253,2.848,35000000,12337378,6.712,1023,179,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,17.0,3,0,0,0,0,0,0,0,0,0,0,2.5649493574615367
804,2.4954,80000000,300000,6.285,801,129,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,,15.0,2,0,1,0,0,0,0,0,0,0,1,0.6931471805599453
2748,15.2979,190000000,207500287,5.404,487,138,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,19.0,7,0,1,0,0,0,0,0,0,0,0,2.079441541679836
2772,6.224,155000000,372262265,6.792,570,123,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,561.0,29.0,20,0,0,0,0,0,0,1,0,0,0,10.917812024681648
3239,54.5332,90000000,368289632,7.499,290,138,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,395.0,19.0,13,0,1,0,0,0,0,0,3,3,1,10.871915222830111
3102,17.7643,180000000,382436917,7.308,276,127,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,32.0,3,0,0,0,0,0,0,0,0,0,0,4.465908118654584
579,11.4577,42000000,153176952,6.897,178,110,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,11.0,2,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
1323,1.8972,0,8586944,6.8,2661,106,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,15.0,2,0,0,0,0,0,0,0,0,0,0,2.302585092994046
1850,4.2226,0,0,6.747,906,122,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,28.0,16,0,0,0,0,0,0,0,0,0,0,1.791759469228055
2228,4.7239,20000000,12600000,5.983,3634,115,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3578.0,1.0,1,1,0,1,1,0,0,0,0,0,0,4.23410650459726
5037,4.1448,120000000,221600160,6.1,3033,109,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,16.0,30,0,0,0,0,0,0,0,0,0,0,3.610917912644224
1495,6.3193,9600000,50145227,7.0,407,215,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,32.0,1,0,0,0,0,0,0,0,3,0,0,10.16877063004443
1247,0.9443,0,135095,6.448,2933,98,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,26.0,2,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
1505,2.2256,250300,23076657,7.412,2395,100,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,12.0,1,0,0,0,0,0,0,0,0,0,0,3.828641396489095
1896,2.299,68000000,18717947,6.535,1627,116,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,22.0,8,0,0,0,0,0,0,0,0,0,0,4.0943445622221
1102,2.283,11000000,593683,6.029,4034,94,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4048.0,17.0,3,0,0,0,0,0,0,0,0,0,0,6.302618975744905
1526,2.3821,0,3945729,6.0,3138,99,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,3123.0,26.0,1,1,0,1,0,0,1,0,0,0,0,4.248495242049359
553,1.5802,0,0,5.067,2846,94,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2952.0,21.0,3,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
